content_PublishedDate,content_editor,content_site,content_tags,content_title,content_total_words,content_type,url
"3 Januari 2024, 10:46 WIB",unknown,Kompas.com,unknown,Pejabat Senior Hamas Tewas Usai Serangan Drone Israel di Lebanon,unknown,Video,https://video.kompas.com/watch/1135553/pejabat-senior-hamas-tewas-usai-serangan-drone-israel-di-lebanon
"3 Januari 2024, 09:43 WIB",Arini Kusuma Jati,Kompas.com,unknown,Israel Bakal Bela Diri di Kasus Kejahatan Genosida,unknown,Video,https://video.kompas.com/watch/1135421/israel-bakal-bela-diri-di-kasus-kejahatan-genosida
"3 Januari 2024, 08:12 WIB",unknown,Kompas.com,unknown,Momen Militer Israel Temukan Berbagai Senjata Tersembunyi di Sekolah Gaza,unknown,Video,https://video.kompas.com/watch/1135211/momen-militer-israel-temukan-berbagai-senjata-tersembunyi-di-sekolah-gaza
"3 Januari 2024, 08:05 WIB",Anneke Sherina Ramadhani,Kompas.com,unknown,Ribuan Warga Palestina Kembali ke Gaza Utara Usai Israel Tarik Pasukan,unknown,Video,https://video.kompas.com/watch/1135209/ribuan-warga-palestina-kembali-ke-gaza-utara-usai-israel-tarik-pasukan
"3 Januari 2024, 07:17 WIB",Anggie Puspariana,Kompas.com,unknown,"Terperangkap Dalam Perang, Ini yang Dilakukan Warga Gaza di Pengungsian",unknown,Video,https://video.kompas.com/watch/1135175/terperangkap-dalam-perang-ini-yang-dilakukan-warga-gaza-di-pengungsian
"3 Januari 2024, 06:29 WIB",Rizkia Shindy,Kompas.com,unknown,Yaman Bersumpah Akan Balas AS Usai 10 Tentaranya Dibunuh,unknown,Video,https://video.kompas.com/watch/1135166/yaman-bersumpah-akan-balas-as-usai-10-tentaranya-dibunuh
"2 Januari 2024, 21:10 WIB",Anneke Sherina Ramadhani,Kompas.com,unknown,Perang Terus Berkecamuk di Gaza Setelah Israel Janji Tarik Ribuan Pasukannya,unknown,Video,https://video.kompas.com/watch/1134813/perang-terus-berkecamuk-di-gaza-setelah-israel-janji-tarik-ribuan-pasukannya
"2 Januari 2024, 20:58 WIB",Muhammad Dava Arrifa,Kompas.com,unknown,"Militer Israel Klaim Kuasai Kediaman Komandan Hamas, Temukan Senjata dan Data Intelijen",unknown,Video,https://video.kompas.com/watch/1134806/militer-israel-klaim-kuasai-kediaman-komandan-hamas-temukan-senjata-dan-data-intelijen
"2 Januari 2024, 20:23 WIB",Adinda Septia Berliana,Kompas.com,unknown,Militer Israel Klaim Jet Tempurnya Serang Infrastruktur Hizbullah di Lebanon,unknown,Video,https://video.kompas.com/watch/1134696/militer-israel-klaim-jet-tempurnya-serang-infrastruktur-hizbullah-di-lebanon
"2 Januari 2024, 18:25 WIB",Adinda Septia Berliana,Kompas.com,unknown,Israel Digugat Warganya yang Selamat dari Serangan Hamas 7 Oktober 202,unknown,Video,https://video.kompas.com/watch/1134362/israel-digugat-warganya-yang-selamat-dari-serangan-hamas-7-oktober-202
"2 Januari 2024, 17:47 WIB",unknown,Kompas.com,unknown,Palestina Marah Mantan PM Inggris Disebut Ikut Campur Bujuk Negara Barat Terima Warga Gaza,unknown,Video,https://video.kompas.com/watch/1134326/palestina-marah-mantan-pm-inggris-disebut-ikut-campur-bujuk-negara-barat-terima-warga-gaza
"2 Januari 2024, 17:41 WIB",unknown,Kompas.com,unknown,Penampakan Jalur Gaza Usai Israel Umumkan Penarikan Pasukannya,unknown,Video,https://video.kompas.com/watch/1134324/penampakan-jalur-gaza-usai-israel-umumkan-penarikan-pasukannya
"2 Januari 2024, 17:31 WIB",unknown,Kompas.com,unknown,"Juru Nego Houthi ke Teheran, Iran Sanjung Houthi karena Tekadnya Bela Palestina",unknown,Video,https://video.kompas.com/watch/1134221/juru-nego-houthi-ke-teheran-iran-sanjung-houthi-karena-tekadnya-bela-palestina
"2 Januari 2024, 16:47 WIB",unknown,Kompas.com,unknown,Penampakan Langit Gaza yang Lebih Tenang Usai Israel Tarik Pasukan,unknown,Video,https://video.kompas.com/watch/1134118/penampakan-langit-gaza-yang-lebih-tenang-usai-israel-tarik-pasukan
"2 Januari 2024, 16:28 WIB",unknown,Kompas.com,unknown,Iran Tuding AS dan Inggris Bikin Laut Merah Tak Stabil gara-gara Serang Houthi,unknown,Video,https://video.kompas.com/watch/1133992/iran-tuding-as-dan-inggris-bikin-laut-merah-tak-stabil-gara-gara-serang-houthi
